iron_feed,silica_feed,starch_flow,amina_flow,pulp_flow,pulp_pH,pulp_density,airflow_col1,airflow_col2,airflow_col3,airflow_col4,airflow_col5,airflow_col6,airflow_col7,level_col1,level_col2,level_col3,level_col4,level_col5,level_col6,level_col7
55.17,14.35,283.9729720670391,497.76270391061456,399.53690502793296,9.793743016759777,1.678715083798883,249.89933519553077,249.746938547486,250.07132960893853,304.2388994413408,301.7288044692737,250.04303910614524,249.57466480446925,600.2722402234637,599.322312849162,599.9365195530727,470.47791620111735,470.7182569832402,460.7086536312849,441.7385195530727
55.17,14.349999999999998,270.9491629213483,503.2662303370786,400.3656179775281,9.543539325842696,1.6952247191011236,249.99330898876408,249.99391011235957,250.16558988764044,304.28574719101124,301.7764213483146,250.01035393258428,249.8613146067416,603.1909325842697,606.4053314606742,601.8577191011236,422.5607921348314,411.1439831460674,450.0153820224719,392.2569494382022
55.17,14.35,229.52977094972067,465.7631731843575,400.5271620111732,9.359162011173185,1.6320111731843576,250.4086759776536,249.9018659217877,250.1054748603352,304.3325251396648,301.8239776536313,250.16149720670396,249.868625698324,600.6602849162011,601.4494189944133,599.5793519553073,400.0411173184357,401.2976536312849,399.4381899441341,397.7702011173184
55.17,14.349999999999998,298.40949438202244,436.7874550561798,398.9619831460674,9.579044943820223,1.6046067415730336,249.85641011235955,249.7827808988764,250.05039887640447,304.3794157303371,301.8716460674157,249.9996404494382,249.8080786516854,611.3659382022472,535.7320730337078,615.6257696629214,399.4138146067416,399.939308988764,401.3334325842696,398.3648202247191
55.17,14.35,354.8098,327.7067028571429,400.2648857142857,9.578914285714283,1.52,246.08445714285716,249.56909714285712,249.6495028571429,304.4263142857143,301.9193314285714,247.02652571428573,249.4791542857143,596.2207999999999,551.9420057142856,602.4956971428571,404.03810285714286,408.00241142857146,402.3496628571429,400.16343428571423
55.17,14.35,267.28088700564973,368.8409265536723,400.2600508474576,9.44367231638418,1.5264971751412428,250.0526384180791,250.54954802259888,250.0776384180791,304.4729774011299,301.96675141242935,250.1233333333333,250.05675141242935,599.9303446327684,814.4908587570623,600.4302429378531,401.7997175141243,396.56890395480224,396.8860677966102,399.8382655367232
55.17,14.35,228.4293111111111,444.2191611111111,399.9467444444445,9.376222222222223,1.6053333333333335,250.0381888888889,250.52321111111112,250.13695,304.51987777777777,302.01443333333333,250.0212611111111,250.06515,605.4290555555556,603.6930777777778,600.9709555555555,401.96462777777776,395.2247555555556,405.2418722222222,399.3728388888889
55.17,14.35,244.28101704545452,412.2020795454546,400.4670965909091,9.527443181818182,1.5623863636363635,250.05341477272725,250.25692613636363,250.04281818181815,304.56654545454546,302.06186931818183,250.1013465909091,250.1140113636364,601.0320909090909,598.7227329545454,600.4438011363636,402.39036931818185,404.7247556818182,402.4402159090909,404.2560795454546
55.17,14.35,585.547559322034,457.2632033898305,399.5237853107345,9.619661016949152,1.6223728813559324,250.7609152542373,249.8870056497175,250.2309378531073,304.61345762711863,302.1095649717514,250.5803672316384,250.15725423728816,601.0101299435029,601.0693728813559,601.1950677966101,397.9899774011299,396.7366779661016,399.010418079096,395.5180508474577
55.17,14.35,197.02272067039107,517.2156368715084,400.2313016759777,9.419944134078213,1.7034078212290502,250.02543575418997,249.9220502793296,250.03209497206703,304.6603631284916,302.15725139664806,250.1244413407821,249.9623631284916,600.531687150838,600.5235251396648,600.3071620111732,402.84443575418993,401.4449944134078,396.82071508379886,402.66481564245805
55.17,14.349999999999998,235.2934775280899,544.472595505618,400.67429775280897,9.560168539325844,1.74061797752809,251.6608033707865,249.69151123595503,250.0276573033708,304.70727528089884,302.2049382022472,251.26855056179775,249.43475280898875,413.77907865168544,611.5024494382022,575.205404494382,419.8355505617978,448.0454606741573,418.5638988764045,419.21395505617977
55.17,14.349999999999998,313.4216235955056,549.6115393258427,399.6948033707865,9.819550561797753,1.747247191011236,251.12228651685396,250.49117415730336,250.0466629213483,304.7541292134832,302.25257303370785,250.3493033707865,250.52356741573035,455.2149550561798,600.9249831460673,600.2612921348315,397.7951966292135,384.58647752808986,403.6120898876405,399.7025
55.17,14.349999999999998,192.29273033707864,553.1500056179775,399.8590617977528,9.577977528089887,1.75,250.0015786516854,250.0603426966292,250.0646966292135,304.80087078651684,302.3000786516854,249.97585393258424,249.89723033707867,577.0951685393259,599.4951966292135,599.5404887640449,398.6637415730337,395.3197134831461,400.54194382022473,394.6199101123596
55.17,14.35,300.7916703910615,484.6825474860336,399.82310614525136,9.286759776536313,1.6777653631284917,249.8712793296089,250.40710614525145,250.04464804469276,304.8475865921788,302.34756983240226,250.07563687150835,249.92350837988823,698.9431899441341,621.0953631284916,627.3323016759776,402.6633351955307,405.3349385474861,400.3795195530726,404.4414413407821
55.17,14.35,477.3578352272728,314.84659090909093,400.97525,9.310113636363637,1.5514772727272728,249.90376704545452,250.3744772727273,250.09613068181815,304.8944943181818,302.39526136363634,250.01521022727275,249.24269886363635,797.8066818181818,611.2735738636364,615.7754034090909,400.11820454545455,399.9933920454545,400.0580170454545,399.8121761363636
55.17,14.35,240.14438888888887,322.5314,399.7161944444444,9.334277777777778,1.5350555555555556,249.99493333333336,249.7385611111111,249.9733444444444,304.9412388888889,302.44277222222223,250.0651777777778,249.9906222222222,795.8592222222222,600.3816555555555,598.6520888888889,235.28227777777775,396.50146666666666,399.4153277777778,388.1989444444444
55.17,14.35,251.6119322033898,464.2623163841808,399.8598757062147,9.19175141242938,1.6315819209039548,250.0076327683616,250.36561016949156,249.9380338983051,304.9880621468927,302.4903785310734,250.01292655367232,249.69610169491528,800.4086836158192,599.5478531073446,600.3451016949152,307.17054237288136,399.1017344632768,400.0244915254237,407.3072937853108
55.17,14.35,219.01573295454543,480.6305227272727,399.2651931818182,9.72306818181818,1.6549999999999998,250.0119034090909,250.2377897727273,250.08142613636363,305.0346988636363,302.5377784090909,250.06928977272727,250.14906818181817,799.9522045454545,599.2406136363636,600.1787784090909,401.7347102272727,402.1068465909091,399.4801534090909,401.74817613636367
55.17,14.35,224.75185474860336,453.39755307262567,400.2840335195531,9.603854748603352,1.6166480446927374,250.16560893854748,250.1510279329609,250.03440782122905,305.0815586592179,302.58542458100555,250.0944860335196,249.97627374301675,800.3078826815643,599.6465083798882,599.9215474860335,399.01640782122905,399.0502067039106,398.6098715083799,400.9899329608939
55.17,14.35,338.3606306818182,394.3306647727273,399.04193181818187,9.51994318181818,1.54375,249.9957784090909,250.1955113636364,250.0650170454545,305.1283863636364,302.6330227272727,250.11336931818184,249.66166477272728,800.5109318181818,600.102784090909,599.9796988636364,399.57981818181815,398.4275909090909,398.6662556818182,398.73482954545455
55.17,14.35,225.3019375,457.5718806818182,399.9511534090909,9.415909090909093,1.6234659090909092,250.35682954545456,250.4328352272727,250.12263068181815,305.17553977272723,302.68095454545454,250.08501704545455,249.96986931818185,801.3785681818182,599.8531704545454,600.3569772727272,402.6666079545455,399.0469375,400.7970625,417.50715909090906
55.17,14.349999999999998,240.85096067415728,516.7007528089888,400.5502808988764,9.236685393258426,1.7018539325842696,250.1771797752809,249.9983033707865,250.01366292134836,305.22203370786514,302.7282303370786,250.13480337078653,250.22361235955057,800.3689662921348,600.5575224719101,601.1046573033708,402.35140449438205,398.8228370786517,402.55737078651686,397.55853370786514
55.17,14.349999999999998,230.59685955056185,366.9540168539326,400.035,9.527247191011236,1.5692696629213485,250.1479213483146,250.23016853932583,250.13900561797757,305.269106741573,302.7760842696629,250.1387191011236,250.07684831460676,800.1329662921348,598.9676629213484,599.2428258426967,407.1144438202247,393.977415730337,398.8449550561798,400.5157191011236
55.17,14.35,236.97134636871507,303.7402011173184,399.60151396648047,9.65100558659218,1.52,250.05750837988828,250.2598491620112,249.97948603351955,305.3157709497207,302.82350837988827,249.92214525139664,250.5002681564246,773.4436424581006,580.9295363128492,579.7676312849162,407.18370391061455,405.6210949720671,399.92948044692736,404.0104022346368
55.17,14.349999999999998,225.970786516854,498.16845505617977,398.9998820224719,9.512022471910113,1.5904494382022474,250.2405337078652,251.5171516853933,250.1211348314607,305.3625056179775,302.8710280898876,250.10769662921348,250.04856741573036,605.7620730337079,608.4456741573034,609.8479719101124,386.1614157303371,398.9131516853933,400.2101741573034,397.6315842696629
55.17,14.35,225.79665363128493,599.6315474860336,400.1122905027933,9.566927374301676,1.5326256983240223,250.040687150838,249.3889497206704,249.962,305.4095027932961,302.9187988826816,249.99998882681564,250.0245363128492,599.8721955307263,599.5244804469273,598.8341396648045,398.1003687150838,396.43383240223466,403.3627765363129,396.92387150837993
55.17,14.35,183.5699604519774,600.0936553672317,399.472790960452,9.421977401129944,1.6156497175141242,250.1481299435028,249.34257627118643,249.98072316384184,305.4563050847458,302.9663672316384,250.05050847457628,249.9956779661017,418.2404293785311,476.97761581920906,477.9412372881356,368.0319491525424,392.5705706214689,393.84030508474575,396.1676440677966
55.17,14.35,212.4191843575419,599.9990167597765,400.0337430167597,9.752625698324024,1.6868156424581005,277.522217877095,271.39969273743014,270.33116201117315,305.50314525139663,301.61969832402235,271.2886145251396,271.7800782122905,401.4064357541899,399.0679776536313,430.2348324022346,352.66493854748603,385.6802737430168,393.55560335195526,386.025625698324
55.17,14.349999999999998,258.9771123595506,599.1213595505618,400.41676966292135,9.456123595505618,1.6924157303370786,306.7134157303371,306.01184269662923,296.1987640449438,305.5498595505618,299.6822640449438,297.0985393258427,299.35602247191014,400.15269662921344,396.7134101123595,433.20176404494384,350.43866292134834,383.1577921348315,389.34369101123593,384.6891404494382
55.17,14.35,225.35728977272728,600.4120738636364,400.8215397727273,9.71,1.7255681818181818,306.3695625,309.84633522727273,295.4665738636364,305.59679545454543,298.1422727272727,294.40420454545455,290.7812102272728,406.7872215909092,405.7528579545455,431.15082386363633,351.1616875,389.2237897727273,391.5135852272728,387.600625
55.17,14.35,264.85610169491525,599.9217288135593,399.4551129943503,9.809491525423727,1.7388135593220335,303.85506214689264,308.4357570621469,294.47658757062146,305.5512033898305,295.835406779661,292.8200451977401,283.40731073446324,400.7381468926554,398.0661016949152,409.2728361581921,387.86735028248586,363.90303389830507,370.8679152542373,364.9816553672316
55.17,14.35,201.30705649717515,600.1503276836157,399.16444632768366,9.464745762711864,1.7396610169491526,300.9010790960452,306.293802259887,292.2235367231638,304.82307344632767,294.41547457627115,290.13624293785307,287.66344632768363,407.62346327683616,401.967824858757,399.7664689265536,355.2546836158192,350.55889265536723,348.2467175141243,351.12788135593223
55.17,14.349999999999998,196.66705617977527,600.1616685393259,399.5657752808989,9.546404494382022,1.7303370786516854,303.771808988764,306.7642247191011,290.871191011236,304.7671741573034,295.4388820224719,290.23054494382023,293.2173146067416,436.739106741573,396.3023426966292,399.87230337078654,347.5513258426966,349.8904831460674,351.4521404494382,350.39885955056184
55.17,14.35,177.64211299435027,599.9474576271186,400.4744745762712,9.605254237288134,1.731638418079096,300.27248587570625,303.8727005649717,289.03077401129946,302.7269096045198,293.254,288.9711242937853,280.0166440677966,438.0480903954802,397.28996045197744,399.7332542372882,349.8917457627119,349.2056327683616,350.95236723163845,348.8357627118644
55.17,14.35,192.0255367231638,599.8756723163842,400.6536327683616,9.374293785310735,1.7346892655367232,300.5407570621469,302.2892033898305,289.5929548022599,301.59264406779664,292.5064011299435,288.65178531073445,289.067197740113,420.3306666666667,398.6921468926553,400.4443559322034,353.8863163841808,348.0374689265537,351.2301016949153,349.114790960452
55.17,14.35,225.07581920903957,599.8840564971752,400.3016666666667,9.65180790960452,1.746723163841808,299.72941242937856,301.4464406779661,296.3896553672316,300.9411073446328,296.74384180790963,294.25427683615817,292.3804124293785,399.3656836158192,399.2180564971752,399.9412598870057,350.58749152542373,348.839790960452,349.1251186440678,349.45160451977404
55.17,14.35,203.99485,599.6764888888889,400.01722222222224,9.774277777777778,1.7538888888888888,300.1093,300.90144444444445,299.88373333333334,300.11459444444444,300.04862777777777,299.6717111111111,300.73331666666667,402.5959666666667,402.54995,399.5169333333333,349.83442777777776,348.5537722222222,345.2806,347.70424444444444
55.17,14.35,244.2625197740113,600.0449152542373,400.4780169491525,9.539265536723164,1.7553107344632768,299.7578474576271,299.23657627118644,299.91809039548025,300.0277514124294,299.79826553672314,300.5892372881356,299.3447853107345,402.416604519774,399.29414689265536,399.73264971751416,355.9471186440678,351.77156497175145,349.8634237288136,347.7140790960452
55.17,14.349999999999998,244.24133707865167,599.9521460674157,400.3590617977528,9.4338202247191,1.757191011235955,299.87454494382024,299.7051123595506,299.85152247191013,299.90994943820226,299.9921292134832,299.87864606741573,299.0433426966292,400.020904494382,398.9242359550561,399.6627696629213,355.7712696629213,357.32629775280896,347.7345561797753,353.6687359550561
55.17,14.35,254.9029273743017,599.5708659217877,399.7628547486034,9.725195530726255,1.7265921787709495,299.91654189944137,300.5898715083799,300.0501620111732,299.8520111731844,300.09060335195534,300.03200558659216,299.56113407821226,409.34635754189947,399.4601787709497,400.6616983240224,358.51036312849163,352.28992737430167,348.13784357541897,348.98313966480447
55.17,14.35,229.20490960451977,599.8900677966102,399.55855932203394,9.845197740112994,1.633276836158192,299.94337853107345,300.1803785310735,299.9138813559322,299.9590225988701,299.6758192090396,300.1707966101695,300.13640112994347,411.8257005649718,398.0305536723164,398.64344067796605,353.2188248587571,351.7409209039548,353.1329209039548,351.28478531073443
55.17,14.35,224.3469,599.7417888888889,400.0840277777778,10.0255,1.6203888888888889,299.79650000000004,299.39984444444445,299.83486111111114,299.9971611111111,300.0413277777778,299.69405,299.676,405.0221111111111,400.0641,400.4755666666667,355.0818,349.39573333333334,354.5817166666667,349.35139444444445
55.17,14.35,182.6569310344828,600.0065574712644,399.6570747126437,10.001264367816091,1.5973563218390805,299.8873908045977,299.9361781609195,299.88390229885056,299.8814827586207,299.9558333333334,299.90348275862067,299.8105287356322,397.219540229885,396.90964942528734,399.5503735632184,353.1241436781609,345.11658045977015,353.86102298850574,344.21202873563215
52.75,19.18,248.2041581920904,600.2727514124294,399.4450621468927,9.766553672316384,1.6637288135593218,300.09198870056497,300.41261581920907,299.9740225988701,299.983197740113,300.05698305084746,299.6505649717514,300.27622598870056,399.3258587570621,399.5894180790961,399.9048079096045,357.6095536723164,347.8316497175141,354.99706779661017,351.3966101694915
52.75,19.18,300.7595754189944,599.6586424581005,401.512374301676,9.493016759776536,1.6924022346368714,300.1103910614525,299.0470279329609,300.1512569832402,299.8583966480447,300.0658603351955,299.8722346368715,300.6693966480447,399.5038715083799,398.2850670391061,399.3167988826816,353.278,354.4871284916201,352.1073687150838,351.567748603352
52.75,19.18,239.03461494252875,536.7155517241379,398.7077586206896,9.488275862068964,1.6179885057471266,300.22308620689654,298.2006091954023,299.3868103448276,300.0825172413793,300.1670632183908,300.7914022988506,299.7672126436782,400.5494885057472,384.09128735632186,398.246408045977,347.7866494252873,347.1459367816092,355.435091954023,349.8322298850575
52.75,19.18,243.0132222222222,471.6692611111112,401.1742944444444,9.955833333333333,1.6421666666666666,300.2061166666667,300.11618888888887,299.87780555555554,299.90826666666663,299.9005833333334,299.82789444444444,299.6204833333333,400.17163888888894,402.3404833333333,399.0429611111111,357.43022222222226,342.4252222222222,358.13747777777775,345.6996722222222
52.75,19.18,219.99245555555555,449.89582777777775,399.8285888888889,9.8645,1.613222222222222,299.9349555555556,299.6794666666667,299.9920888888889,299.9173611111111,299.9021833333333,300.1309944444444,300.3143277777777,399.30235,398.9618888888889,400.3167333333333,363.3732722222222,350.0099,357.4232611111111,349.58553333333333
52.75,19.18,296.41529239766083,479.04477192982455,399.0047894736842,9.801754385964912,1.5343859649122806,300.0629473684211,300.1666432748538,299.8985964912281,299.9253567251462,300.03000584795325,299.8877309941521,299.7476608187134,400.5514093567251,405.6591403508773,399.5133450292398,357.24116959064327,353.95730994152046,351.09224561403505,350.9999298245614
52.75,19.18,229.54890502793296,599.8897932960894,400.7826648044692,10.031843575418996,1.5556983240223463,299.9293240223464,299.8343966480448,299.8236536312849,299.96435754189946,299.90827932960894,299.8515754189944,298.9376424581006,399.4825530726257,401.06240223463686,400.1091452513966,353.9354469273743,349.3623631284916,358.2441396648045,348.28337988826814
52.75,19.18,243.2196779661017,600.5768361581921,399.54362711864405,9.955084745762711,1.680282485875706,299.7958192090396,299.63396045197743,299.87248022598874,299.9643672316384,299.9798361581921,299.96464971751413,300.6730508474576,399.23509039548026,402.480802259887,399.4712542372881,352.79624858757063,349.4858079096045,360.42665536723166,352.34664971751414
52.75,19.18,252.0731363636364,600.1334204545454,399.4311875,9.954943181818182,1.713693181818182,299.8513125,299.47038068181814,299.89761363636364,299.8697443181818,299.93551704545456,300.3333125,299.95367045454543,399.9770284090909,398.39051136363634,400.4668125,351.79396022727275,349.6086761363636,354.7752784090909,349.671
48.77,27.23,275.6701061452514,599.8812067039106,399.4907262569832,9.673240223463688,1.74268156424581,299.9243463687151,300.5054525139665,299.90115083798884,299.88567597765365,299.8602402234637,299.7929776536313,300.1724804469274,400.497687150838,398.1827150837989,399.6358491620112,349.93543575418994,344.7349106145251,350.4778603351955,347.4291508379888
48.77,27.23,222.8814860335196,600.0294972067039,399.8399720670391,10.03027932960894,1.7578770949720672,300.1244860335196,300.1487653631285,299.99396648044694,299.95888826815644,299.8535586592179,300.6057988826816,300.0738603351955,400.6736815642458,401.9710055865922,399.858312849162,351.0156983240223,348.1201899441341,349.1009776536313,348.7314245810056
48.77000000000001,27.230000000000004,271.48494943820225,599.9216179775281,400.1556292134832,10.00438202247191,1.7646629213483147,299.7058707865168,299.8728483146068,299.9501123595506,299.96614606741576,299.9324438202247,299.7318820224719,299.9071235955056,399.65686516853935,398.585691011236,400.3768370786517,349.42883707865167,350.95320786516857,350.77442696629214,350.28755617977527
48.77,27.23,278.92769714285714,570.8673714285713,401.3653314285714,9.878571428571428,1.7396,299.70094857142857,300.42954285714285,299.9449714285714,299.91691428571426,299.8893542857143,300.2151485714286,300.23665714285715,455.7735028571428,437.4080914285714,475.3707428571429,351.0645942857143,352.6432857142857,352.53443428571427,350.1364285714285
48.77000000000001,27.230000000000004,316.73601123595506,599.8921460674158,399.4147078651685,9.830224719101125,1.758988764044944,299.8631235955056,299.947893258427,299.98023033707864,299.8459213483146,299.97920224719104,299.6853258426966,299.51258988764044,399.4556460674157,398.919904494382,399.391511235955,349.6651011235955,349.30899438202243,348.7655,351.0168426966292
48.77,27.23,193.06437853107343,599.7546892655367,400.2086497175141,9.942372881355931,1.7587570621468926,299.9540282485876,299.6520451977401,300.0300790960452,300.00538418079094,299.86722598870057,299.79410169491524,299.8981355932204,399.7549039548023,399.44814689265536,399.652790960452,353.2172146892655,349.47877401129944,352.6382994350283,349.10346892655366
48.77,27.23,323.5146927374301,599.9686424581006,399.4711061452514,9.872513966480447,1.7658100558659218,299.9589273743017,299.2990893854748,299.89226815642456,299.9365977653631,299.9920111731844,299.66151396648047,300.87734636871505,400.42335754189946,399.97586033519553,399.7968491620112,353.0828100558659,357.33707262569834,352.49307262569835,354.4443687150838
48.77,27.23,238.7223559322034,599.8044971751413,399.1114237288135,9.686214689265537,1.7772881355932202,299.70272316384177,299.8360734463277,299.8642259887006,299.8380564971752,299.9266497175141,299.63435028248585,300.22363841807913,400.24996610169495,399.3622372881356,399.7570621468927,349.66448587570625,342.52861581920905,350.96494350282484,346.1464858757062
48.77000000000001,27.230000000000004,436.29849438202245,599.8988764044943,399.3051516853933,9.558258426966292,1.7515168539325845,300.1926011235955,299.2424550561798,299.9448426966292,299.962404494382,299.9694775280899,300.2313202247191,300.4111235955056,399.565213483146,399.5866348314607,400.6091011235955,350.855202247191,350.35778651685393,349.03293258426964,348.83290449438203
45.38,30.9,217.44908938547488,594.543,402.9962569832402,9.72782122905028,1.6797765363128492,299.94634636871507,299.72092178770947,300.00306703910616,300.0029944134078,299.9618715083799,300.0573687150838,300.14774860335194,517.3484301675978,508.8448994413408,526.4268044692737,352.37175418994417,353.0692290502793,350.41710055865923,351.7443351955307
45.38,30.9,269.7227740112994,600.8535028248588,400.64711864406775,9.9709604519774,1.7159322033898303,299.82319774011296,299.9388870056497,299.9648983050847,299.9768474576271,299.8238192090395,299.7409491525424,300.2288700564972,440.1329717514124,460.7796949152542,468.6841807909605,350.4567457627119,348.4522429378531,350.4876949152542,348.4150056497175
45.38,30.9,227.40416477272728,600.3279488636364,399.9044147727273,9.91375,1.7445454545454546,300.0160681818182,299.6612840909091,299.76067613636366,299.72764204545456,299.56889204545456,299.9468181818182,299.94828977272726,397.251,400.8075397727272,399.0175965909091,350.1854829545454,351.53451136363634,352.6545227272727,347.93039772727275
45.38,30.9,232.23966857142855,600.0369942857143,400.35188,9.770971428571428,1.7370857142857143,299.9513542857143,298.82372571428573,299.9925542857143,299.9935657142857,299.8364285714286,299.7596342857143,298.87451428571427,400.4603542857143,400.6428914285714,400.1391257142857,351.22688,350.3112114285714,347.01268571428574,349.54821714285714
45.38,30.9,201.7054662921348,599.7481292134831,400.00574719101127,9.608370786516854,1.7414606741573035,299.9552247191011,300.2609831460674,300.051691011236,299.9336516853933,299.6439213483146,299.0569157303371,300.34505617977527,400.0570617977529,401.2923764044944,399.450202247191,349.843904494382,347.98611235955053,349.00261235955054,349.6482415730337
45.38,30.9,909.6059055555556,581.9863166666667,399.17755,9.89,1.7256111111111112,299.7850055555556,300.6406222222222,299.9273055555556,300.01227222222224,299.8259,300.0155388888889,299.0272166666667,420.7319,417.8783722222223,423.2090166666667,354.9028611111111,354.92405,350.98036666666667,350.2583166666667
45.38,30.9,888.7005642458101,585.9318826815643,402.3959106145252,9.974804469273742,1.5504469273743018,300.1253854748604,300.30362011173185,300.1413575418994,299.93667039106145,299.6759441340782,299.9852737430168,299.7011284916201,543.7568491620111,505.2792569832402,779.1925642458101,348.08711731843573,347.3803854748604,351.9457318435754,348.57556983240227
45.38,30.9,855.4385056179775,599.8251966292135,399.9122584269663,10.086067415730335,1.52,299.88246629213484,299.1945224719101,299.9930842696629,300.09908988764045,300.05316853932584,299.90288202247194,300.839106741573,461.5637808988764,507.43670224719096,843.4940730337079,356.3729325842697,356.9365224719101,383.711308988764,369.4778764044944
45.38,30.9,822.2640337078651,450.916702247191,400.2151292134832,10.005393258426968,1.52,300.07134269662924,299.8391235955056,300.09614044943817,299.9824213483146,299.89755056179774,300.2784719101124,299.93941011235955,760.655915730337,795.4445168539327,769.9621853932584,606.5039550561797,584.4655,627.6630674157303,613.0393426966292
45.38,30.9,789.2248079096045,421.4649378531073,401.7016384180791,9.99084745762712,1.52,299.9638418079096,299.9067231638418,299.9338870056497,299.892,299.8911751412429,299.85285875706217,299.70749152542373,770.881384180791,479.9763785310735,884.8281751412429,668.9082372881356,652.4569717514124,649.5390734463276,623.6187966101695
45.38,30.9,755.8337231638418,400.943813559322,403.61771751412425,9.97310734463277,1.52,298.05834463276835,297.1463220338983,299.031813559322,299.6757175141243,299.7584406779661,298.8166723163842,298.50145762711867,794.8565254237288,411.35094350282486,884.7854802259887,443.964,660.7976271186441,650.402988700565,247.12257062146887
45.38,30.9,722.6172611111111,380.5300277777778,405.5237722222222,9.96038888888889,1.52,272.5711277777778,216.24924444444449,253.66317222222224,300.5307722222222,302.2313222222222,270.5323333333333,283.1554722222222,818.7063277777778,767.4598277777778,884.7429944444444,389.2672444444445,669.0946555555555,651.2624055555556,363.4773777777778
45.38,30.9,689.4832681564246,360.16691061452514,407.4251005586592,9.966871508379889,1.52,309.3220335195531,300.0739664804469,299.9356927374302,299.92307262569835,299.64711173184355,302.6141173184358,300.0277653631285,811.3396368715084,796.8472960893855,884.7006201117318,344.0637597765363,661.1481117318436,652.1196648044693,280.4227653631285
45.38,30.9,656.2375714285714,339.7351428571429,409.3328342857143,9.952571428571428,1.52,300.0660971428572,300.78108,299.9080457142857,300.0630457142857,300.0177542857143,299.1460914285714,299.8208114285714,609.1654171428571,804.0216342857143,884.6580971428571,177.8996457142857,550.57656,652.9798285714286,444.29312
45.38,30.9,623.0022768361582,319.30977401129945,411.2399774011299,9.947966101694917,1.52,299.9410056497175,300.54962146892655,299.9876836158192,300.0691920903955,299.8652203389831,300.893209039548,300.33024293785314,844.6938079096045,811.1937231638417,884.615604519774,187.81033898305083,517.6630621468926,653.8397231638418,601.9754293785311
54.52,20.56,589.6931787709497,298.8390502793296,413.1513463687151,9.93022346368715,1.52,299.81222905027937,299.58777094972066,299.9596927374302,300.0456592178772,299.8561340782123,299.1751899441341,300.46240223463684,851.4708156424582,818.381748603352,884.5730000000001,197.74303351955305,539.0472569832402,654.7015195530727,632.668
54.52,20.56,556.5071396648045,278.4439497206704,415.05565363128494,9.917262569832404,1.52,299.85996648044693,300.5391508379888,300.0242067039106,300.18677094972065,299.9271675977654,299.56851396648045,299.83303351955306,829.0308212290503,785.3699664804468,884.5305586592178,207.6390335195531,526.1711117318436,655.5601340782123,503.1681284916201
54.52,20.56,368.6562905027933,258.08178212290505,415.88455307262575,9.906201117318435,1.52,299.9073966480447,299.8345977653631,299.9839162011173,299.915905027933,299.9192793296089,300.1504748603352,299.42330167597765,544.5010670391061,500.6820558659218,884.488184357542,217.51906145251397,284.9259273743017,656.4173631284916,400.739938547486
54.52,20.56,365.9046312849162,320.08223463687153,400.2803296089386,9.377430167597764,1.52,299.9418715083799,300.36132960893855,299.8100726256983,299.8452625698324,299.7175977653631,299.3848603351955,300.0964134078212,530.9953351955307,530.185346368715,334.7085474860335,357.0029329608939,406.9397150837989,513.7726648044693,397.5425921787709
54.52,20.56,267.22599431818185,349.0343465909091,401.9113068181818,9.383238636363636,1.5272727272727271,299.98456250000004,300.81435227272726,300.0610738636364,300.0617102272727,299.7607159090909,300.1187102272727,298.7834318181818,511.4933579545455,502.64735795454544,506.4495965909091,410.0029715909091,415.0110909090909,428.4571193181818,401.26006818181816
54.52,20.56,262.3068611111111,435.9684444444444,399.9121666666667,9.828277777777778,1.601388888888889,299.9126722222222,300.1392777777777,299.8554888888889,299.8882222222222,300.13222777777776,299.32623333333333,300.0748888888889,503.1608944444444,502.6446111111111,501.2528222222222,407.1145388888889,401.027,409.66282777777775,405.7094055555556
54.52000000000001,20.56,269.3974662921348,504.6025224719101,400.20633146067416,9.60876404494382,1.6860112359550563,299.7194101123595,300.7458370786517,299.94878651685394,299.88204494382023,299.92728651685394,300.1655112359551,300.2407696629213,499.383786516854,499.5038370786517,498.5973202247191,400.90533707865166,399.54675842696633,401.8001516853933,402.8544943820225
54.52,20.56,253.11596,511.4092685714286,399.0914628571428,9.369314285714289,1.698514285714286,299.98001142857146,300.1073657142857,300.02329142857144,299.9766114285714,300.4510057142857,299.5787257142857,299.8226685714285,501.0683771428572,499.2052114285714,499.2041542857143,399.34812571428574,400.35114285714286,401.7504057142857,402.1330857142857
54.52,20.56,260.933748603352,428.2611340782123,400.6182122905028,9.47508379888268,1.6393296089385474,299.82288268156424,300.09254189944136,299.74607262569833,299.6244916201117,300.2386089385475,300.21396089385473,300.07955865921787,587.3877206703911,581.0701061452514,601.4045418994414,469.0930279329609,488.7940558659218,481.1454413407821,405.3296424581005
52.5,21.1,210.10938547486035,504.85260893854746,400.510905027933,9.547206703910614,1.6899441340782122,297.92320670391064,299.9393296089385,299.76766480446923,299.92549162011176,299.75696089385474,300.43405586592183,299.73793296089383,502.39970391061456,501.60585474860335,498.4856983240224,405.613374301676,405.4128491620111,437.40465921787705,388.0706983240223
52.5,21.1,208.2174943820225,520.12047752809,398.9552134831461,9.685505617977528,1.7069662921348314,299.9552191011236,299.97458426966296,299.94966853932584,299.8170393258427,300.0220224719101,299.9534157303371,300.2939213483146,501.1717865168539,501.7648370786517,500.2452078651685,397.5727247191011,396.3125224719101,405.0326404494382,395.1986348314607
